 192  -22.16318   -7.55885   -7.49173   -7.44699    0.13270    0.18151    0.21007    0.30333    8.12601    8.27577   14.22794   14.24912   14.46172
 193  -22.14965   -7.62206   -7.51868   -7.44927    0.12679    0.19080    0.22624    0.36791    8.02288    8.24925   14.24755   14.27991   14.60298
 194  -22.13311   -7.69755   -7.55146   -7.45213    0.12207    0.20211    0.24343    0.44481    7.90439    8.21822   14.27117   14.31701   14.76749
 195  -22.11359   -7.78442   -7.58996   -7.45560    0.11854    0.21545    0.26179    0.53276    7.77375    8.18346   14.29860   14.36015   14.95171
 196  -22.09107   -7.88170   -7.63407   -7.45972    0.11621    0.23078    0.28142    0.63039    7.63400    8.14591   14.32960   14.40902   15.15223
 197  -22.06556   -7.98840   -7.68364   -7.46455    0.11507    0.24808    0.30245    0.73624    7.48789    8.10656   14.36387   14.46332   15.36588
 198  -22.03708   -8.10354   -7.73854   -7.47014    0.11514    0.26732    0.32495    0.84881    7.33785    8.06653   14.40109   14.52276   15.58976
 199  -22.00563   -8.22615   -7.79860   -7.47655    0.11640    0.28849    0.34903    0.96656    7.18602    8.02703   14.44088   14.58702   15.82126
 200  -21.97122   -8.35533   -7.86364   -7.48385    0.11881    0.31153    0.37475    1.08792    7.03423    7.98932   14.48282   14.65585   16.05802
 201  -21.93386   -8.49020   -7.93348   -7.49211    0.12234    0.33643    0.40220    1.21132    6.88405    7.95474   14.52646   14.72898   16.29794
 202  -21.89357   -8.62996   -8.00792   -7.50141    0.12690    0.36314    0.43146    1.33516    6.73684    7.92469   14.57129   14.80620   16.53916
 203  -21.85036   -8.77387   -8.08675   -7.51181    0.13239    0.39162    0.46259    1.45791    6.59374    7.90056   14.61678   14.88732   16.77998
 204  -21.80425   -8.92122   -8.16975   -7.52340    0.13866    0.42184    0.49566    1.57804    6.45574    7.88379   14.66235   14.97216   17.01889
 205  -21.75525   -9.07139   -8.25670   -7.53627    0.14555    0.45376    0.53071    1.69413    6.32367    7.87574   14.70741   15.06059   17.25454
 206  -21.70340   -9.22381   -8.34737   -7.55049    0.15282    0.48735    0.56779    1.80485    6.19826    7.87775   14.75134   15.15249   17.48572
 207  -21.64870   -9.37795   -8.44154   -7.56614    0.16020    0.52256    0.60694    1.90902    6.08011    7.89098   14.79349   15.24778   17.71136
 208  -21.59120   -9.53333   -8.53897   -7.58331    0.16738    0.55936    0.64818    2.00568    5.96975    7.91646   14.83323   15.34638   17.93049
 209  -21.53092   -9.68952   -8.63943   -7.60206    0.17398    0.59774    0.69153    2.09411    5.86761    7.95496   14.86992   15.44824   18.14227
 210  -21.46788   -9.84613   -8.74269   -7.62248    0.17957    0.63767    0.73699    2.17392    5.77405    8.00695   14.90293   15.55332   18.34598
 211  -21.40213  -10.00279   -8.84852   -7.64463    0.18368    0.67914    0.78454    2.24500    5.68938    8.07259   14.93166   15.66159   18.54098
 212  -21.33370  -10.15918   -8.95668   -7.66857    0.18576    0.72214    0.83417    2.30764    5.61384    8.15167   14.95554   15.77304   18.72674
 213  -21.26264  -10.31499   -9.06695   -7.69437    0.18525    0.76670    0.88583    2.36243    5.54761    8.24361   14.97405   15.88768   18.90283
 214  -21.18899  -10.46995   -9.17910   -7.72206    0.18152    0.81282    0.93949    2.41029    5.49082    8.34746   14.98674   16.00551   19.06891
 215  -21.11279  -10.62380   -9.29292   -7.75169    0.17393    0.86054    0.99507    2.45237    5.44356    8.46195   14.99325   16.12657   19.22473
 216  -21.03411  -10.77632   -9.40819   -7.78328    0.16185    0.90990    1.05250    2.49003    5.40587    8.58545   14.99333   16.25090   19.37010
 217  -20.95300  -10.92728   -9.52469   -7.81686    0.14466    0.96098    1.11171    2.52472    5.37774    8.71609   14.98684   16.37858   19.50494
 218  -20.86952  -11.07647   -9.64222   -7.85244    0.12181    1.01383    1.17259    2.55792    5.35913    8.85172   14.97384   16.50968   19.62923
 219  -20.78374  -11.22372   -9.76056   -7.89001    0.09282    1.06854    1.23504    2.59108    5.34995    8.98994   14.95458   16.64431   19.74301
 220  -20.69574  -11.36883   -9.87952   -7.92956    0.05732    1.12522    1.29895    2.62550    5.35010    9.12817   14.92953   16.78257   19.84639
 221  -20.60559  -11.51164   -9.99889   -7.97106    0.01510    1.18395    1.36420    2.66236    5.35942    9.26356   14.89945   16.92460   19.93955
 222  -20.51339  -11.65199  -10.11847   -8.01447   -0.03395    1.24487    1.43067    2.70262    5.37776    9.39309   14.86541   17.07053   20.02269
 223  -20.41922  -11.78972  -10.23808   -8.05975   -0.08977    1.30808    1.49821    2.74702    5.40492    9.51353   14.82880   17.22049   20.09608
 224  -20.32320  -11.92467  -10.35751   -8.10684   -0.15215    1.37370    1.56670    2.79611    5.44069    9.62148   14.79134   17.37460   20.16004
 225  -20.22544  -12.05671  -10.47658   -8.15567   -0.22080    1.44185    1.63599    2.85024    5.48485    9.71344   14.75503   17.53297   20.21488
 226  -20.12606  -12.18568  -10.59509   -8.20616   -0.29529    1.51265    1.70591    2.90957    5.53717    9.78592   14.72211   17.69566   20.26099
 227  -20.02519  -12.31144  -10.71285   -8.25822   -0.37518    1.58621    1.77630    2.97414    5.59743    9.83560   14.69488   17.86270   20.29875
 228  -19.92300  -12.43385  -10.82967   -8.31175   -0.45992    1.66263    1.84698    3.04385    5.66538    9.85953   14.67555   18.03404   20.32857
 229  -19.81963  -12.55277  -10.94535   -8.36665   -0.54900    1.74200    1.91774    3.11851    5.74080    9.85538   14.66600   18.20955   20.35087
 230  -19.71527  -12.66805  -11.05969   -8.42282   -0.64187    1.82441    1.98833    3.19787    5.82345    9.82166   14.66759   18.38901   20.36610
 231  -19.61011  -12.77956  -11.17250   -8.48013   -0.73799    1.90994    2.05849    3.28163    5.91314    9.75789   14.68098   18.57208   20.37469
 232  -19.50437  -12.88715  -11.28356   -8.53847   -0.83687    1.99863    2.12790    3.36943    6.00964    9.66464   14.70616   18.75834   20.37710
 233  -19.39828  -12.99067  -11.39265   -8.59771   -0.93801    2.09053    2.19618    3.46091    6.11276    9.54347   14.74242   18.94719   20.37376
 234  -19.29208  -13.08999  -11.49957   -8.65773   -1.04098    2.18568    2.26287    3.55568    6.22233    9.39681   14.78858   19.13796   20.36512
 235  -19.18607  -13.18496  -11.60405   -8.71840   -1.14535    2.28407    2.32742    3.65333    6.33817    9.22771   14.84315   19.32984   20.35162
 236  -19.08054  -13.27544  -11.70585   -8.77960   -1.25074    2.38571    2.38917    3.75341    6.46014    9.03968   14.90450   19.52192   20.33369
 237  -18.97582  -13.36131  -11.80469   -8.84118   -1.35680    2.44729    2.49060    3.85550    6.58810    8.83657   14.97105   19.71320   20.31178
 238  -18.87225  -13.44244  -11.90028   -8.90304   -1.46322    2.50083    2.59868    3.95912    6.72192    8.62237   15.04133   19.90263   20.28628
 239  -18.77020  -13.51875  -11.99227   -8.96503   -1.56970    2.54857    2.70992    4.06377    6.86150    8.40125   15.11408   20.08909   20.25761
 240  -18.67008  -13.59016  -12.08029   -9.02704   -1.67599    2.58907    2.82425    4.16895    7.00674    8.17745   15.18826   20.22617   20.27143
 241  -18.57229  -13.65664  -12.16394   -9.08893   -1.78185    2.62061    2.94159    4.27411    7.15756    7.95537   15.26303   20.19234   20.44851
 242  -18.47727  -13.71820  -12.24273   -9.15060   -1.88706    2.64116    3.06185    4.37869    7.31388    7.73948   15.33776   20.15650   20.61918
 243  -18.38545  -13.77493  -12.31614   -9.21191   -1.99145    2.64839    3.18492    4.48209    7.47564    7.53437   15.41199   20.11901   20.78235
 244  -18.29728  -13.82698  -12.38357   -9.27276   -2.09484    2.63977    3.31066    4.58373    7.34462    7.64278   15.48542   20.08022   20.93695
 245  -18.21317  -13.87460  -12.44434   -9.33304   -2.19708    2.61270    3.43893    4.68307    7.17466    7.81524   15.55788   20.04046   21.08199
 246  -18.13354  -13.91816  -12.49771   -9.39263   -2.29805    2.56471    3.56958    4.77965    7.02846    7.99296   15.62930   20.00006   21.21653
 247  -18.05876  -13.95812  -12.54288   -9.45144   -2.39763    2.49383    3.70241    4.87318    6.90919    8.17588   15.69969   19.95932   21.33973
 248  -17.98914  -13.99505  -12.57901   -9.50935   -2.49574    2.39889    3.83723    4.96361    6.81884    8.36393   15.76915   19.91854   21.45085
 249  -17.92495  -14.02959  -12.60524   -9.56628   -2.59229    2.27974    3.97381    5.05117    6.75791    8.55703   15.83782   19.87798   21.54920
 250  -17.86638  -14.06243  -12.62079   -9.62213   -2.68723    2.13734    4.11191    5.13636    6.72539    8.75509   15.90590   19.83792   21.63422
 251  -17.81351  -14.09425  -12.62496   -9.67682   -2.78053    1.97365    4.25127    5.21992    6.71898    8.95797   15.97364   19.79858   21.70546
 252  -17.76636  -14.12566  -12.61724   -9.73025   -2.87216    1.79129    4.39160    5.30264    6.73549    9.16553   16.04130   19.76020   21.76255
 253  -17.72486  -14.15715  -12.59733   -9.78235   -2.96212    1.59328    4.53259    5.38529    6.77134    9.37758   16.10917   19.72295   21.80522
 254  -17.68885  -14.18907  -12.56519   -9.83304   -3.05042    1.38274    4.67389    5.46842    6.82297    9.59388   16.17760   19.68703   21.83332
 255  -17.65809  -14.22161  -12.52105   -9.88224   -3.13712    1.16265    4.81514    5.55238    6.88709    9.81416   16.24691   19.65258   21.84678
 256  -17.63227  -14.25480  -12.46536   -9.92989   -3.22228    0.93581    4.95597    5.63728    6.96084   10.03806   16.31748   19.61973   21.84563
